Volume conc (microl/l) 1,Volume conc (microl/l) 2,Volume conc (microl/l) 3,Volume conc (microl/l) 4,Volume conc (microl/l) 5,Volume conc (microl/l) 6,Volume conc (microl/l) 7,Volume conc (microl/l) 8,Volume conc (microl/l) 9,Volume conc (microl/l) 10,Volume conc (microl/l) 11,Volume conc (microl/l) 12,Volume conc (microl/l) 13,Volume conc (microl/l) 14,Volume conc (microl/l) 15,Volume conc (microl/l) 16,Volume conc (microl/l) 17,Volume conc (microl/l) 18,Volume conc (microl/l) 19,Volume conc (microl/l) 20,Volume conc (microl/l) 21,Volume conc (microl/l) 22,Volume conc (microl/l) 23,Volume conc (microl/l) 24,Volume conc (microl/l) 25,Volume conc (microl/l) 26,Volume conc (microl/l) 27,Volume conc (microl/l) 28,Volume conc (microl/l) 29,Volume conc (microl/l) 30,Volume conc (microl/l) 31,Volume conc (microl/l) 32,Volume conc (microl/l) 33,Volume conc (microl/l) 34,Volume conc (microl/l) 35,Volume conc (microl/l) 36,TVC_recal,Laser transmission Sensor [mW],Supply voltage in calibrated units [V],External Auxiliary input 1 in calibrated units [mW],Laser Reference sensor in calibrated units [mW],Depth in calibrated units [m],Temperature in calibrated units [C],year,Month,day,hour,minute,second,DATE,TIME,DATE  & Time (format gps),External Auxiliary input 2 in calibrated units [mW],Sauter Mean Diameter [?],Total Volume Concentration [ppm],Relative Humidity [%],Accelerometer X [counts],Accelerometer Y [counts],Accelerometer Z [counts],Raw pressure (most sign bit),Raw pressure (least sign 16 bits),Ambient light (counts),Not used,Computed optical transmission over path,Beam-attenuation (c) [m-1].,Current Time,Latitude_ship,Longitude_ship,Speed Over Ground,GPSfix,Row Labels,Average of Salinity,Average of Temperature_C,Average of Turbidity_NTU,Average of Depth_m,Average of Chlorohyll_ug_L,Time,VPR lat,VPR long,VPR depth,majoraxis,minoraxis,angle,devz,linename
0,0,0,0,0,0,0,0,0.0022,0.0764,0.5848,0.732,0.6079,0.5009,0.3242,0.2631,0.1975,0.1872,0.1546,0.2117,0.2897,0.4457,0.889,1.7388,2.1596,2.1346,1.834,1.5401,1.4116,1.5427,2.0699,3.3307,5.7323,8.3821,6.8469,1.7663,19.8982,1.1224,10.93,0.075,0.9951,5,-5,2021,7,9,10,6,48,7/9/2021,10:06:48 AM,7/09/2021 10:06:48,6.554,159.84,45.9562,45,2412,2708,3258,0,23999,20,0,0.953,1.924,10:06:48 AM,51.29020893,2.6234465,3.3,RTK       ,,,,,,,2021-07-09 10:06:48+00:00,51.29004433,2.623113,-16.52,0.06,0.06,262.95,0.02,0001_20210709_100459
0,0,0,0,0,0,0,0,0.001,0.0484,0.495,0.7455,0.6916,0.5881,0.3501,0.2542,0.1718,0.1554,0.1279,0.1886,0.2779,0.4791,1.0724,2.2988,2.9901,2.9912,2.5198,2.0149,1.6937,1.6364,1.9111,2.6735,4.0437,5.3212,4.2057,1.1028,23.703,1.1197,10.92,0.075,0.9951,5.04,-5,2021,7,9,10,6,49,7/9/2021,10:06:49 AM,7/09/2021 10:06:49,6.554,129.38,41.0499,45,2397,2717,3244,0,24005,21,0,0.951,2.022,10:06:49 AM,51.29022232,2.62345717,3.2,RTK       ,,,,,,,2021-07-09 10:06:49+00:00,,,,,,,,0001_20210709_100459
0,0,0,0,0,0,0,0,0.0033,0.0919,0.5949,0.7207,0.5917,0.479,0.3113,0.2564,0.1993,0.1936,0.1634,0.2196,0.2949,0.4581,0.9278,1.8773,2.4231,2.4229,2.0462,1.6701,1.4799,1.5052,1.7354,2.1325,2.4167,2.0516,0.9434,0.1783,20.666,1.1251,10.92,0.075,0.9957,4.92,-5,2021,7,9,10,6,50,7/9/2021,10:06:50 AM,7/09/2021 10:06:50,6.554,97.39,28.3884,45,2380,2712,3218,0,23987,23,0,0.955,1.851,10:06:50 AM,51.29023583,2.62346767,3.4,RTK       ,,,,,,,2021-07-09 10:06:50+00:00,,,,,,,,0001_20210709_100459
0,0,0,0,0,0,0,0,0.0016,0.0649,0.5599,0.7327,0.6246,0.5238,0.3314,0.2594,0.1865,0.1749,0.1472,0.2167,0.3187,0.5188,1.0754,2.1256,2.6371,2.6325,2.3333,2.0684,2.0423,2.4146,3.4963,5.6975,8.3532,8.0888,3.4149,0.4776,25.4866,1.1129,10.93,0.075,0.9945,4.89,-5,2021,7,9,10,6,51,7/9/2021,10:06:51 AM,7/09/2021 10:06:51,6.554,148.62,51.5185,45,2391,2708,3228,0,23981,22,0,0.945,2.243,10:06:51 AM,51.29025002,2.623479,3.4,RTK       ,,,,,,,2021-07-09 10:06:51+00:00,,,,,,,,0001_20210709_100459
0,0,0,0,0,0,0,0,0.0019,0.0633,0.4662,0.5836,0.5035,0.4406,0.3012,0.2541,0.1944,0.1865,0.1547,0.2152,0.2987,0.4774,0.9865,1.9381,2.3534,2.2693,1.9462,1.6843,1.6346,1.8791,2.5758,3.9354,5.8045,6.7361,4.4703,1.045,21.4086,1.1231,10.93,0.075,0.9951,4.95,-5,2021,7,9,10,6,52,7/9/2021,10:06:52 AM,7/09/2021 10:06:52,6.554,149.5,43.3998,45,2406,2712,3248,0,23991,21,0,0.954,1.9,10:06:52 AM,51.29026377,2.6234905,3.3,RTK       ,,,,,,,2021-07-09 10:06:52+00:00,,,,,,,,0001_20210709_100459
0,0,0,0,0,0,0,0,0,0.0443,0.4584,0.7161,0.6776,0.5995,0.3789,0.2917,0.2064,0.1897,0.156,0.2199,0.3097,0.4885,0.9813,1.9341,2.4466,2.51,2.27,2.0133,1.913,2.0329,2.3538,2.6927,2.5332,1.5653,0.4733,0.0536,23.1917,1.1204,10.93,0.075,0.9951,5.01,-5,2021,7,9,10,6,53,7/9/2021,10:06:53 AM,7/09/2021 10:06:53,6.554,97.02,30.5095,45,2401,2709,3245,0,24000,21,0,0.951,1.997,10:06:53 AM,51.29027723,2.623502,3.2,RTK       ,,,,,,,2021-07-09 10:06:53+00:00,51.290063,2.6231645,-15.54,0.06,0.06,237.43,0.02,0001_20210709_100459
0,0,0,0,0,0,0,0,0.0013,0.0545,0.4995,0.7511,0.6965,0.6119,0.3982,0.3141,0.2277,0.2064,0.1636,0.2162,0.2855,0.428,0.8267,1.615,2.0961,2.2286,2.0688,1.8451,1.7443,1.8393,2.1409,2.5781,2.8447,2.4494,1.212,0.2331,21.2593,1.1258,10.93,0.075,0.9945,4.95,-5,2021,7,9,10,6,54,7/9/2021,10:06:54 AM,7/09/2021 10:06:54,6.554,104.33,30.5766,45,2393,2712,3238,0,23991,22,0,0.956,1.779,10:06:54 AM,51.29029068,2.62351333,3.4,RTK       ,,,,,,,2021-07-09 10:06:54+00:00,51.2900685,2.6231505,-13.33,0.06,0.06,238.39,0.02,0001_20210709_100459
0,0,0,0,0,0,0,0,0.0037,0.1005,0.6362,0.7473,0.5907,0.4606,0.2825,0.2146,0.1547,0.1467,0.1283,0.1942,0.2935,0.5104,1.147,2.3837,2.9714,2.8169,2.305,1.91,1.7851,2.0249,2.7552,4.2016,5.988,6.271,3.4291,0.694,24.5631,1.1197,10.92,0.075,0.9951,4.89,-5,2021,7,9,10,6,55,7/9/2021,10:06:55 AM,7/09/2021 10:06:55,6.554,136.77,45.1468,45,2383,2710,3214,0,23982,23,0,0.951,2.022,10:06:55 AM,51.29030483,2.62352417,3.4,RTK       ,,,,,,,2021-07-09 10:06:55+00:00,,,,,,,,0001_20210709_100459
0,0,0,0,0,0,0,0,0.0019,0.072,0.5868,0.7409,0.6159,0.5028,0.3212,0.261,0.199,0.1948,0.1694,0.2483,0.3635,0.5774,1.1419,2.1277,2.5407,2.5197,2.303,2.2028,2.4045,3.0387,4.1193,5.4627,5.9801,4.3084,1.4896,0.2101,27.2532,1.117,10.93,0.075,0.9951,4.9,-5,2021,7,9,10,6,56,7/9/2021,10:06:56 AM,7/09/2021 10:06:56,6.554,128.25,44.7042,45,2392,2703,3238,0,23983,22,0,0.948,2.119,10:06:56 AM,51.29031887,2.62353517,3.3,RTK       ,,,,,,,2021-07-09 10:06:56+00:00,,,,,,,,0001_20210709_100459
0,0,0,0,0,0,0,0,0.001,0.0441,0.4209,0.6624,0.6349,0.5701,0.3717,0.2905,0.207,0.1885,0.1538,0.2166,0.3046,0.4971,1.0519,2.1343,2.6478,2.5517,2.1677,1.8676,1.8542,2.2193,3.1547,4.7289,5.8745,4.561,1.4849,0.1928,24.2124,1.119,10.93,0.075,0.9951,4.93,-5,2021,7,9,10,6,57,7/9/2021,10:06:57 AM,7/09/2021 10:06:57,6.554,127.38,41.0549,45,2398,2706,3245,0,23988,21,0,0.95,2.046,10:06:57 AM,51.29033252,2.62354667,3.3,RTK       ,,,,,,,2021-07-09 10:06:57+00:00,,,,,,,,0001_20210709_100459
0,0,0,0,0,0,0,0,0.0017,0.0663,0.5457,0.7172,0.5928,0.47,0.2902,0.2313,0.1764,0.1724,0.1501,0.2224,0.3293,0.5531,1.1928,2.38,2.8315,2.5699,2.023,1.6063,1.4405,1.5754,2.0815,3.1069,4.3068,4.3619,2.2976,0.4692,22.2198,1.1224,10.91,0.075,0.9945,4.94,-5,2021,7,9,10,6,58,7/9/2021,10:06:58 AM,7/09/2021 10:06:58,6.554,120.42,36.7622,45,2395,2710,3228,0,23990,22,0,0.954,1.901,10:06:58 AM,51.29034617,2.6235575,3.3,RTK       ,,,,,,,2021-07-09 10:06:58+00:00,,,,,,,,0001_20210709_100459
0,0,0,0,0,0,0,0,0.0015,0.056,0.4917,0.6988,0.621,0.5113,0.3107,0.235,0.1707,0.1645,0.1453,0.216,0.3213,0.5294,1.0851,2.0835,2.4944,2.343,1.9111,1.541,1.382,1.4418,1.71,2.1179,2.3277,1.8587,0.815,0.1433,20.4651,1.1279,10.93,0.075,0.9951,4.93,-5,2021,7,9,10,6,59,7/9/2021,10:06:59 AM,7/09/2021 10:06:59,6.554,95.59,27.7277,46,2391,2705,3231,0,23988,22,0,0.958,1.73,10:06:59 AM,51.29036,2.6235685,3.3,RTK       ,,,,,,,2021-07-09 10:06:59+00:00,51.29014367,2.623226,-15.59,0.06,0.06,235.12,0.02,0001_20210709_100459
0,0,0,0,0,0,0,0,0.0011,0.0437,0.409,0.6384,0.6178,0.5651,0.3801,0.3078,0.2273,0.209,0.1692,0.2309,0.3145,0.4985,1.023,2.0714,2.678,2.7416,2.4586,2.2091,2.1283,2.1932,2.3115,2.3608,2.1754,1.6134,0.7991,0.1711,24.4271,1.1238,10.92,0.075,0.9951,4.94,-5,2021,7,9,10,7,0,7/9/2021,10:07:00 AM,7/09/2021 10:07:00,6.554,98.29,31.5471,45,2394,2705,3246,0,23990,22,0,0.954,1.876,10:07:00 AM,51.29037355,2.62358033,3.3,RTK       ,,,,,,,2021-07-09 10:07:00+00:00,51.29015783,2.623240833,-15.28,0.05,0.05,235.37,0.02,0001_20210709_100459
0,0,0,0,0,0,0,0,0.0035,0.0885,0.5157,0.5837,0.4785,0.4113,0.29,0.2504,0.1965,0.1918,0.1623,0.2237,0.3079,0.478,0.9578,1.8829,2.3651,2.3338,1.9567,1.5733,1.3415,1.2982,1.4516,1.7807,2.0694,1.8091,0.8794,0.1683,19.3427,1.1286,10.93,0.075,0.9939,4.92,-5,2021,7,9,10,7,1,7/9/2021,10:07:01 AM,7/09/2021 10:07:01,6.554,95.76,26.0498,45,2389,2711,3228,0,23987,22,0,0.959,1.659,10:07:01 AM,51.2903875,2.62359183,3.4,RTK       ,,,,,,,2021-07-09 10:07:01+00:00,,,,,,,,0001_20210709_100459
0,0,0,0,0,0,0,0,0,0.0448,0.4578,0.6718,0.5913,0.4882,0.299,0.2352,0.176,0.1716,0.1492,0.2209,0.3267,0.5359,1.1195,2.175,2.5296,2.2529,1.7497,1.3891,1.2599,1.4052,1.9495,3.3091,5.96,8.8826,7.1383,1.9679,20.1988,1.1245,10.93,0.075,0.9951,4.89,-5,2021,7,9,10,7,2,7/9/2021,10:07:02 AM,7/09/2021 10:07:02,6.554,162.34,47.4566,45,2390,2704,3216,0,23981,22,0,0.955,1.851,10:07:02 AM,51.29040132,2.6236025,3.3,RTK       ,,,,,,,2021-07-09 10:07:02+00:00,,,,,,,,0001_20210709_100459
0,0,0,0,0,0,0,0,0.0018,0.0599,0.4865,0.687,0.6085,0.4996,0.3078,0.2394,0.1801,0.1766,0.158,0.2326,0.3418,0.5766,1.2259,2.4494,3.0131,2.9045,2.4738,2.1428,2.0538,2.2238,2.6421,3.272,3.9663,3.9502,2.4268,0.5509,25.6854,1.121,10.92,0.075,0.9945,4.96,-5,2021,7,9,10,7,3,7/9/2021,10:07:03 AM,7/09/2021 10:07:03,6.554,120.13,39.8517,45,2401,2709,3243,0,23993,21,0,0.952,1.949,10:07:03 AM,51.29041468,2.62361417,3.4,RTK       ,,,,,,,2021-07-09 10:07:03+00:00,,,,,,,,0001_20210709_100459
0,0,0,0,0,0,0,0,0.0015,0.0507,0.4155,0.5944,0.5627,0.5194,0.3527,0.2788,0.1969,0.1766,0.1419,0.197,0.2733,0.4314,0.8597,1.6666,2.1027,2.156,1.9295,1.6457,1.4602,1.433,1.66,2.2612,3.3701,4.567,4.0173,1.2642,19.1062,1.1238,10.93,0.075,0.9945,4.98,-5,2021,7,9,10,7,4,7/9/2021,10:07:04 AM,7/09/2021 10:07:04,6.554,133.69,34.5857,45,2398,2716,3246,0,23996,22,0,0.955,1.852,10:07:04 AM,51.29042858,2.623626,3.4,RTK       ,,,,,,,2021-07-09 10:07:04+00:00,,,,,,,,0001_20210709_100459
0,0,0,0,0,0,0,0,0.003,0.0781,0.5279,0.7089,0.6417,0.5685,0.3962,0.3307,0.2543,0.2378,0.1936,0.2478,0.3172,0.4583,0.8334,1.5,1.8126,1.8144,1.6078,1.3789,1.2594,1.2868,1.4698,1.749,1.8959,1.5336,0.6943,0.1309,17.9271,1.1279,10.92,0.075,0.9951,4.92,-5,2021,7,9,10,7,5,7/9/2021,10:07:05 AM,7/09/2021 10:07:05,6.554,87.91,23.931,45,2387,2708,3227,0,23987,23,0,0.958,1.73,10:07:05 AM,51.29044222,2.62363717,3.2,RTK       ,,,,,,,2021-07-09 10:07:05+00:00,51.28999933,2.623185667,-21.93,0.46,0.24,214.28,0.39,0001_20210709_100459
0,0,0,0,0,0,0,0,0.0016,0.0639,0.5644,0.7931,0.6975,0.5832,0.3639,0.2826,0.2061,0.194,0.1624,0.2302,0.326,0.5253,1.0844,2.1647,2.7466,2.8597,2.6875,2.5053,2.4477,2.5321,2.6597,2.6303,2.2561,1.5679,0.7641,0.1512,26.6819,1.1217,10.92,0.075,0.9951,4.91,-5,2021,7,9,10,7,6,7/9/2021,10:07:06 AM,7/09/2021 10:07:06,6.554,97.4,34.0515,46,2392,2712,3229,0,23984,23,0,0.952,1.949,10:07:06 AM,51.29045562,2.62364767,3.3,RTK       ,,,,,,,2021-07-09 10:07:06+00:00,,,,,,,,0001_20210709_100459
0,0,0,0,0,0,0,0,0.0017,0.0574,0.4596,0.6372,0.5897,0.5267,0.3501,0.2802,0.2054,0.1942,0.1654,0.2386,0.3437,0.573,1.2156,2.4203,2.9401,2.7332,2.1565,1.6659,1.4443,1.5252,2.0464,3.3905,6.0899,9.1132,7.1332,1.8354,22.7704,1.1183,10.92,0.075,0.9945,4.94,-5,2021,7,9,10,7,7,7/9/2021,10:07:07 AM,7/09/2021 10:07:07,6.554,157.01,50.3325,45,2395,2705,3237,0,23989,22,0,0.95,2.047,10:07:07 AM,51.29047013,2.62365867,3.6,RTK       ,,,,,,,2021-07-09 10:07:07+00:00,,,,,,,,0001_20210709_100459
0,0,0,0,0,0,0,0,0.0029,0.0798,0.527,0.6853,0.5895,0.5059,0.3451,0.2867,0.2213,0.2107,0.1755,0.2324,0.3073,0.455,0.872,1.706,2.2552,2.4596,2.3547,2.1456,1.9987,1.9761,2.0352,2.0743,1.8871,1.3005,0.5148,0.0835,22.4275,1.1279,10.92,0.075,0.9957,4.98,-5,2021,7,9,10,7,8,7/9/2021,10:07:08 AM,7/09/2021 10:07:08,6.554,93.09,28.2876,45,2403,2706,3253,0,23996,22,0,0.957,1.753,10:07:08 AM,51.29048438,2.62367017,3.2,RTK       ,,,,,,,2021-07-09 10:07:08+00:00,,,,,,,,0001_20210709_100459
0,0,0,0,0,0,0,0,0.0025,0.0712,0.5057,0.6797,0.603,0.5123,0.3342,0.2671,0.2019,0.1945,0.1683,0.2346,0.3265,0.5201,1.0573,2.086,2.6122,2.548,2.1046,1.6582,1.4254,1.4686,1.8687,2.79,4.2372,5.4159,4.1234,1.3749,21.4506,1.1238,10.92,0.075,0.9951,4.84,-5,2021,7,9,10,7,9,7/9/2021,10:07:09 AM,7/09/2021 10:07:09,6.554,133.76,39.3918,46,2396,2709,3233,0,23974,23,0,0.954,1.876,10:07:09 AM,51.2904969,2.6236815,3,RTK       ,,,,,,,2021-07-09 10:07:09+00:00,,,,,,,,0001_20210709_100459
0,0,0,0,0,0,0,0,0.0016,0.0512,0.4204,0.6507,0.6324,0.5776,0.3894,0.3106,0.2282,0.2103,0.1733,0.2332,0.3136,0.4831,0.9431,1.8013,2.2268,2.2153,1.9294,1.6168,1.4393,1.4402,1.6501,2.041,2.438,2.3387,1.334,0.3066,19.9379,1.1299,10.92,0.075,0.9939,4.85,-5,2021,7,9,10,7,10,7/9/2021,10:07:10 AM,7/09/2021 10:07:10,6.554,101.08,28.3962,45,2381,2707,3216,0,23976,23,0,0.961,1.61,10:07:10 AM,51.29051003,2.62369267,3.4,RTK       ,,,,,,,2021-07-09 10:07:10+00:00,,,,,,,,0001_20210709_100459
0,0,0,0,0,0,0,0,0.0022,0.0678,0.4711,0.6062,0.5335,0.4747,0.3398,0.3017,0.2454,0.2408,0.1967,0.2483,0.3127,0.4437,0.8193,1.5715,2.0415,2.2125,2.1424,2.0431,2.0626,2.2555,2.6512,3.0869,3.0852,2.1621,0.7785,0.105,22.2842,1.1251,10.92,0.075,0.9945,4.85,-5,2021,7,9,10,7,11,7/9/2021,10:07:11 AM,7/09/2021 10:07:11,6.554,108.6,31.5022,45,2391,2705,3243,0,23976,22,0,0.956,1.803,10:07:11 AM,51.29052517,2.6237045,3.7,RTK       ,,,,,,,2021-07-09 10:07:11+00:00,,,,,,,,0001_20210709_100459
0,0,0,0,0,0,0,0,0,0.0426,0.4443,0.7376,0.7291,0.6641,0.432,0.3352,0.2377,0.2113,0.1673,0.2218,0.2936,0.4353,0.8243,1.5807,2.0395,2.2144,2.2176,2.2745,2.5877,3.2771,4.3342,5.1586,4.5803,2.4733,0.6833,0.0922,26.3019,1.1197,10.92,0.075,0.9939,4.94,-5,2021,7,9,10,7,12,7/9/2021,10:07:12 AM,7/09/2021 10:07:12,6.554,118.76,39.2897,45,2399,2703,3245,0,23989,22,0,0.952,1.975,10:07:12 AM,51.29053935,2.62371633,3.2,RTK       ,,,,,,,2021-07-09 10:07:12+00:00,51.2902315,2.623420167,-8.68,0.06,0.06,263.17,0.02,0001_20210709_100459
0,0,0,0,0,0,0,0,0,0.0502,0.5212,0.7801,0.6977,0.594,0.3778,0.3062,0.231,0.2194,0.1796,0.2484,0.3432,0.5446,1.1363,2.3103,2.8526,2.6462,2.0186,1.4523,1.1592,1.1557,1.5446,2.7002,5.1278,7.7805,5.627,1.2253,21.3692,1.1176,10.92,0.075,0.9945,4.91,-5,2021,7,9,10,7,13,7/9/2021,10:07:13 AM,7/09/2021 10:07:13,6.554,141.2,43.8299,45,2393,2713,3224,0,23984,23,0,0.95,2.071,10:07:13 AM,51.29055133,2.62372767,2.9,RTK       ,,,,,,,2021-07-09 10:07:13+00:00,51.29023283,2.62342,-9.05,0.06,0.06,261.41,0.02,0001_20210709_100459
0,0,0,0,0,0,0,0,0.0012,0.0465,0.4251,0.6308,0.5901,0.5183,0.3367,0.2713,0.2049,0.1964,0.1678,0.238,0.3371,0.539,1.0838,2.0793,2.5292,2.4904,2.1942,1.923,1.8453,2.0471,2.6473,3.6842,4.7593,4.5358,2.1797,0.3423,23.3428,1.121,10.93,0.075,0.9951,4.89,-5,2021,7,9,10,7,14,7/9/2021,10:07:14 AM,7/09/2021 10:07:14,6.554,125.96,38.844,46,2386,2708,3234,0,23982,23,0,0.952,1.973,10:07:14 AM,51.29056473,2.62373817,3.6,RTK       ,,,,,,,2021-07-09 10:07:14+00:00,,,,,,,,0001_20210709_100459
0,0,0,0,0,0,0,0,0.0013,0.0458,0.4135,0.6537,0.6392,0.5683,0.3553,0.2643,0.1854,0.1741,0.1517,0.2239,0.33,0.5536,1.1637,2.3001,2.8137,2.7077,2.2669,1.8584,1.6552,1.723,2.1716,3.0936,4.3237,4.744,3.0303,0.714,23.2204,1.121,10.92,0.075,0.9945,4.9,-5,2021,7,9,10,7,15,7/9/2021,10:07:15 AM,7/09/2021 10:07:15,6.554,125.71,39.1261,45,2390,2702,3235,0,23983,23,0,0.952,1.949,10:07:15 AM,51.2905801,2.62374967,3.8,RTK       ,,,,,,,2021-07-09 10:07:15+00:00,,,,,,,,0001_20210709_100459
0,0,0,0,0,0,0,0,0.0031,0.0944,0.6146,0.6976,0.5539,0.4543,0.3045,0.2563,0.1983,0.193,0.1623,0.2283,0.3207,0.5176,1.1025,2.2668,2.8373,2.6466,2.0339,1.522,1.2822,1.3497,1.7912,2.841,4.263,4.4412,2.0199,0.3087,21.4311,1.121,10.92,0.075,0.9945,4.9,-5,2021,7,9,10,7,16,7/9/2021,10:07:16 AM,7/09/2021 10:07:16,6.554,117.04,35.3051,45,2399,2716,3237,0,23983,22,0,0.952,1.949,10:07:16 AM,51.29059447,2.62376083,3.2,RTK       ,,,,,,,2021-07-09 10:07:16+00:00,,,,,,,,0001_20210709_100459
0,0,0,0,0,0,0,0,0.0013,0.0501,0.4499,0.6807,0.6442,0.5721,0.371,0.2883,0.2061,0.1872,0.1519,0.2122,0.2962,0.4794,0.9929,1.9502,2.3847,2.2992,1.9559,1.6798,1.6283,1.8834,2.5029,3.4384,3.8821,2.8131,0.9131,0.1126,21.8679,1.1224,10.93,0.075,0.9945,4.91,-5,2021,7,9,10,7,17,7/9/2021,10:07:17 AM,7/09/2021 10:07:17,6.554,110.74,33.0273,45,2390,2711,3233,0,23984,23,0,0.954,1.901,10:07:17 AM,51.29060735,2.623771,3.1,RTK       ,,,,,,,2021-07-09 10:07:17+00:00,51.29030033,2.623451833,-5.43,0.06,0.06,267.49,0.02,0001_20210709_100459
0,0,0,0,0,0,0,0,0.0026,0.0761,0.497,0.5962,0.494,0.4176,0.2826,0.2363,0.1813,0.1734,0.1446,0.2024,0.2831,0.4591,0.971,1.9727,2.4721,2.3644,1.9054,1.4944,1.3061,1.3728,1.7211,2.3811,3.0309,2.7837,1.314,0.2651,19.6263,1.1292,10.92,0.075,0.9951,4.91,-5,2021,7,9,10,7,18,7/9/2021,10:07:18 AM,7/09/2021 10:07:18,6.554,108.79,29.4011,45,2391,2702,3234,0,23985,23,0,0.959,1.682,10:07:18 AM,51.29062047,2.623782,3.4,RTK       ,,,,,,,2021-07-09 10:07:18+00:00,51.29030683,2.623456333,-5.32,0.06,0.06,267.41,0.02,0001_20210709_100459
0,0,0,0,0,0,0,0,0.0037,0.0902,0.5561,0.6973,0.5963,0.5088,0.3483,0.2881,0.2212,0.2122,0.18,0.248,0.3415,0.535,1.0567,1.9686,2.3321,2.1815,1.7639,1.3984,1.2198,1.2621,1.5491,2.1473,2.7923,2.7682,1.4457,0.3191,19.5589,1.1258,10.94,0.075,0.9945,4.89,-5,2021,7,9,10,7,19,7/9/2021,10:07:19 AM,7/09/2021 10:07:19,6.554,102.22,29.0313,45,2396,2716,3233,0,23982,23,0,0.956,1.779,10:07:19 AM,51.29063443,2.62379467,3.7,RTK       ,,,,,,,2021-07-09 10:07:19+00:00,,,,,,,,0001_20210709_100459
0,0,0,0,0,0,0,0,0.0015,0.0551,0.4523,0.6355,0.6003,0.5715,0.4123,0.3494,0.2571,0.2305,0.1747,0.2198,0.2759,0.3984,0.7554,1.453,1.8302,1.8802,1.7128,1.5335,1.4946,1.6623,2.1469,3.0503,4.3823,5.4329,4.2627,1.1855,19.1032,1.1258,10.93,0.075,0.9951,4.83,-5,2021,7,9,10,7,20,7/9/2021,10:07:20 AM,7/09/2021 10:07:20,6.554,140.73,37.417,45,2380,2717,3218,0,23972,24,0,0.956,1.803,10:07:20 AM,51.2906489,2.62380617,3.3,RTK       ,,,,,,,2021-07-09 10:07:20+00:00,,,,,,,,0001_20210709_100459
0,0,0,0,0,0,0,0,0.0028,0.0815,0.5344,0.6641,0.5237,0.4062,0.2533,0.2023,0.1571,0.1583,0.1448,0.2183,0.3289,0.5552,1.1986,2.3868,2.8242,2.4795,1.8334,1.3584,1.166,1.2655,1.7497,2.9433,4.9826,6.54,4.1457,0.9162,20.493,1.1272,10.92,0.075,0.9951,4.92,-5,2021,7,9,10,7,21,7/9/2021,10:07:21 AM,7/09/2021 10:07:21,6.554,138.84,40.0209,46,2389,2704,3243,0,23986,23,0,0.957,1.754,10:07:21 AM,51.29066207,2.623817,3.2,RTK       ,,,,,,,2021-07-09 10:07:21+00:00,,,,,,,,0001_20210709_100459
0,0,0,0,0,0,0,0,0.0015,0.0576,0.49,0.6675,0.5764,0.4739,0.293,0.2311,0.1745,0.1731,0.1552,0.2344,0.3538,0.5953,1.2661,2.5095,3.0193,2.8253,2.3018,1.8728,1.6811,1.7862,2.2572,3.2438,4.6601,5.3498,3.5012,0.8369,23.9966,1.1224,10.93,0.075,0.9945,5.01,-5,2021,7,9,10,7,22,7/9/2021,10:07:22 AM,7/09/2021 10:07:22,6.554,130.22,41.5884,45,2409,2705,3248,0,24001,22,0,0.954,1.901,10:07:22 AM,51.29067553,2.623828,3.4,RTK       ,,,,,,,2021-07-09 10:07:22+00:00,,,,,,,,0001_20210709_100459
0,0,0,0,0,0,0,0,0.0065,0.1239,0.6373,0.7874,0.659,0.5412,0.3579,0.2866,0.2223,0.2215,0.2051,0.3032,0.4478,0.7364,1.4891,2.7589,3.2225,2.9777,2.4442,2.0386,1.906,2.0774,2.5371,3.2009,3.4706,2.7535,1.2192,0.261,26.9876,1.1156,10.92,0.075,0.9951,4.87,-5,2021,7,9,10,7,23,7/9/2021,10:07:23 AM,7/09/2021 10:07:23,6.554,102.56,37.8929,45,2392,2712,3223,0,23978,24,0,0.947,2.168,10:07:23 AM,51.29069007,2.62383883,3.4,RTK       ,,,,,,,2021-07-09 10:07:23+00:00,51.29016583,2.623379167,-2.73,0.12,0.06,208.88,0.1,0001_20210709_100459
0,0,0,0,0,0,0,0,0.0015,0.0477,0.4003,0.6278,0.6315,0.5996,0.4152,0.3305,0.2346,0.2042,0.1574,0.2031,0.2616,0.4019,0.8067,1.6549,2.245,2.4249,2.2388,1.9541,1.7794,1.7348,1.7913,1.7874,1.5752,1.0617,0.4399,0.0695,21.1468,1.1292,10.88,0.075,0.9951,4.83,-5,2021,7,9,10,7,24,7/9/2021,10:07:24 AM,7/09/2021 10:07:24,6.554,88.79,26.0806,45,2375,2701,3215,0,23972,24,0,0.959,1.682,10:07:24 AM,51.290704,2.623849,3.2,RTK       ,,,,,,,2021-07-09 10:07:24+00:00,,,,,,,,0001_20210709_100459
0,0,0,0,0,0,0,0,0.0018,0.0576,0.432,0.5898,0.5247,0.4535,0.3051,0.252,0.1914,0.1775,0.143,0.1874,0.2451,0.3714,0.7319,1.4703,1.9601,2.1379,2.0968,2.0591,2.1718,2.4552,2.905,3.3878,3.5774,3.1987,2.1068,0.647,21.9204,1.1286,10.92,0.075,0.9945,4.96,-5,2021,7,9,10,7,25,7/9/2021,10:07:25 AM,7/09/2021 10:07:25,6.554,127.37,34.8384,45,2396,2704,3246,0,23993,22,0,0.959,1.682,10:07:25 AM,51.29071723,2.62386033,3.4,RTK       ,,,,,,,2021-07-09 10:07:25+00:00,,,,,,,,0001_20210709_100459
