Volume conc (microl/l) 1,Volume conc (microl/l) 2,Volume conc (microl/l) 3,Volume conc (microl/l) 4,Volume conc (microl/l) 5,Volume conc (microl/l) 6,Volume conc (microl/l) 7,Volume conc (microl/l) 8,Volume conc (microl/l) 9,Volume conc (microl/l) 10,Volume conc (microl/l) 11,Volume conc (microl/l) 12,Volume conc (microl/l) 13,Volume conc (microl/l) 14,Volume conc (microl/l) 15,Volume conc (microl/l) 16,Volume conc (microl/l) 17,Volume conc (microl/l) 18,Volume conc (microl/l) 19,Volume conc (microl/l) 20,Volume conc (microl/l) 21,Volume conc (microl/l) 22,Volume conc (microl/l) 23,Volume conc (microl/l) 24,Volume conc (microl/l) 25,Volume conc (microl/l) 26,Volume conc (microl/l) 27,Volume conc (microl/l) 28,Volume conc (microl/l) 29,Volume conc (microl/l) 30,Volume conc (microl/l) 31,Volume conc (microl/l) 32,Volume conc (microl/l) 33,Volume conc (microl/l) 34,Volume conc (microl/l) 35,Volume conc (microl/l) 36,TVC_recal,Laser transmission Sensor [mW],Supply voltage in calibrated units [V],External Auxiliary input 1 in calibrated units [mW],Laser Reference sensor in calibrated units [mW],Depth in calibrated units [m],Temperature in calibrated units [C],year,Month,day,hour,minute,second,DATE,TIME,DATE  & Time (format gps),External Auxiliary input 2 in calibrated units [mW],Sauter Mean Diameter [?],Total Volume Concentration [ppm],Relative Humidity [%],Accelerometer X [counts],Accelerometer Y [counts],Accelerometer Z [counts],Raw pressure (most sign bit),Raw pressure (least sign 16 bits),Ambient light (counts),Not used,Computed optical transmission over path,Beam-attenuation (c) [m-1].,Current Time,Latitude_ship,Longitude_ship,Speed Over Ground,GPSfix,Row Labels,Average of Salinity,Average of Temperature_C,Average of Turbidity_NTU,Average of Depth_m,Average of Chlorohyll_ug_L,Time,VPR lat,VPR long,VPR depth,majoraxis,minoraxis,angle,devz,linename
0,0,0,0,0,0,0,0,0.0039,0.0252,0.0909,0.1783,0.2764,0.3858,0.366,0.3136,0.2355,0.2127,0.1817,0.2065,0.2333,0.3066,0.4583,0.7113,0.919,1.1451,1.393,1.6752,2.0257,2.4576,2.9041,3.1684,2.9764,2.2921,1.2596,0.4028,16.7057,1.1354,11.57,0.075,0.9921,5.13,-5,2021,5,28,11,3,16,5/28/2021,11:03:16 AM,5/28/2021 11:03:16,6.554,136.75,26.8048,45,2506,2723,3296,0,24007,95,0,0.961,1.604,11:03:16 AM,51.27541223,2.60686367,1.3,RTK       ,,,,,,,2021-05-28 11:03:16+00:00,51.27550483,2.606845833,-4.27,0.06,0.06,269.89,,0002_20210528_105946
0,0,0,0,0,0,0,0,0.0045,0.0275,0.0938,0.1778,0.2674,0.3596,0.3246,0.2636,0.1891,0.1674,0.1421,0.1657,0.192,0.2718,0.4542,0.7754,1.0334,1.2272,1.3389,1.4324,1.5996,1.9712,2.653,3.7454,4.7952,4.7005,2.8271,0.9969,15.1322,1.1361,11.57,0.075,0.9933,5.26,-5,2021,5,28,11,3,17,5/28/2021,11:03:17 AM,5/28/2021 11:03:17,6.554,166.1,32.1972,45,2517,2725,3313,0,24027,89,0,0.96,1.627,11:03:17 AM,51.27541528,2.60687167,1.3,RTK       ,,,,,,,2021-05-28 11:03:17+00:00,,,,,,,,0002_20210528_105946
0,0,0,0,0,0,0,0,0.0031,0.0226,0.0867,0.1728,0.27,0.3736,0.337,0.2696,0.1867,0.1603,0.1307,0.1501,0.1713,0.2458,0.4263,0.7662,1.0499,1.244,1.3061,1.3086,1.3777,1.6635,2.3276,3.5243,4.8287,4.7778,2.5258,0.6943,14.0502,1.1381,11.57,0.075,0.9939,5.29,-5,2021,5,28,11,3,18,5/28/2021,11:03:18 AM,5/28/2021 11:03:18,6.554,163.99,30.4013,46,2511,2725,3310,0,24032,90,0,0.961,1.579,11:03:18 AM,51.27542027,2.6068785,1.6,RTK       ,,,,,,,2021-05-28 11:03:18+00:00,,,,,,,,0002_20210528_105946
0,0,0,0,0,0,0,0,0.004,0.0249,0.0853,0.1658,0.2584,0.3622,0.3389,0.2802,0.2033,0.182,0.1556,0.181,0.2095,0.2892,0.4614,0.7369,0.9149,1.0222,1.058,1.081,1.173,1.3991,1.7632,2.1931,2.4006,2.0148,1.0684,0.3304,12.35,1.1409,11.57,0.075,0.9933,5.22,-5,2021,5,28,11,3,19,5/28/2021,11:03:19 AM,5/28/2021 11:03:19,6.554,128.41,20.3575,46,2491,2717,3297,0,24021,106,0,0.964,1.459,11:03:19 AM,51.27542615,2.60688483,1.5,RTK       ,,,,,,,2021-05-28 11:03:19+00:00,,,,,,,,0002_20210528_105946
0,0,0,0,0,0,0,0.0012,0.007,0.0386,0.109,0.1863,0.2661,0.3601,0.343,0.2904,0.2137,0.1908,0.1579,0.1758,0.1949,0.2578,0.4016,0.6459,0.8269,0.9796,1.0904,1.1761,1.27,1.4065,1.5687,1.722,1.7279,1.4296,0.8159,0.2722,12.1583,1.1402,11.57,0.075,0.9933,5.19,-5,2021,5,28,11,3,20,5/28/2021,11:03:20 AM,5/28/2021 11:03:20,6.554,116.53,18.1259,46,2493,2716,3295,0,24015,113,0,0.964,1.483,11:03:20 AM,51.27543137,2.6068915,1.4,RTK       ,,,,,,,2021-05-28 11:03:20+00:00,51.27552717,2.6068745,-3.46,0.06,0.06,269.99,,0002_20210528_105946
0,0,0,0,0,0,0,0,0.0038,0.0238,0.0823,0.163,0.2591,0.3725,0.3558,0.2957,0.2132,0.1874,0.1563,0.1749,0.1945,0.2537,0.3818,0.6031,0.7929,0.9996,1.2113,1.4241,1.6425,1.8737,2.0779,2.1498,1.9317,1.3993,0.7259,0.2417,13.7429,1.1409,11.57,0.075,0.9933,5.19,-5,2021,5,28,11,3,21,5/28/2021,11:03:21 AM,5/28/2021 11:03:21,6.554,122.32,20.1912,46,2503,2711,3299,0,24015,104,0,0.964,1.459,11:03:21 AM,51.27543622,2.60689867,1.5,RTK       ,,,,,,,2021-05-28 11:03:21+00:00,51.27552517,2.606887167,-4.18,0.06,0.06,269.86,,0002_20210528_105946
0,0,0,0,0,0,0,0.0013,0.0064,0.0323,0.0976,0.1806,0.2717,0.3623,0.3281,0.261,0.185,0.1599,0.1348,0.1513,0.169,0.2217,0.3322,0.5265,0.7193,0.9593,1.2392,1.5381,1.8195,2.0449,2.1892,2.2606,2.2053,2.0179,1.4839,0.6453,13.9312,1.1381,11.58,0.075,0.9939,5.2,-5,2021,5,28,11,3,22,5/28/2021,11:03:22 AM,5/28/2021 11:03:22,6.554,138.19,22.544,46,2508,2715,3300,0,24017,101,0,0.961,1.579,11:03:22 AM,51.27544072,2.6069075,1.5,RTK       ,,,,,,,2021-05-28 11:03:22+00:00,51.27552983,2.6068945,-4.49,0.06,0.06,269.79,,0002_20210528_105946
0,0,0,0,0,0,0,0,0.0023,0.0186,0.0782,0.1614,0.2563,0.3631,0.3371,0.2825,0.2053,0.1817,0.1488,0.1647,0.1809,0.2336,0.353,0.5766,0.7892,1.0471,1.3284,1.6222,1.9763,2.4975,3.3164,4.4986,5.6474,5.6714,3.5255,1.0224,16.1212,1.1327,11.57,0.075,0.9939,5.22,-5,2021,5,28,11,3,23,5/28/2021,11:03:23 AM,5/28/2021 11:03:23,6.554,178.36,36.4863,46,2516,2728,3304,0,24020,91,0,0.957,1.771,11:03:23 AM,51.2754437,2.6069175,1.5,RTK       ,,,,,,,2021-05-28 11:03:23+00:00,51.275536,2.606901833,-3.64,0.06,0.06,269.98,,0002_20210528_105946
0,0,0,0,0,0,0,0.0013,0.0065,0.032,0.0944,0.1712,0.2578,0.3549,0.3383,0.2838,0.2075,0.1818,0.1524,0.1714,0.1918,0.2611,0.4167,0.6851,0.9071,1.0823,1.1797,1.2312,1.3133,1.51,1.8754,2.4618,3.0947,3.2766,2.3531,0.9941,12.907,1.1402,11.57,0.075,0.9933,5.16,-5,2021,5,28,11,3,24,5/28/2021,11:03:24 AM,5/28/2021 11:03:24,6.554,151.51,25.0873,45,2503,2733,3303,0,24011,101,0,0.964,1.483,11:03:24 AM,51.27544682,2.60692717,1.5,RTK       ,,,,,,,2021-05-28 11:03:24+00:00,,,,,,,,0002_20210528_105946
0,0,0,0,0,0,0,0.0017,0.0081,0.0375,0.1062,0.185,0.2666,0.3512,0.3299,0.2819,0.2162,0.1984,0.1761,0.2018,0.2301,0.3009,0.4424,0.6611,0.8255,0.9875,1.1736,1.4356,1.8077,2.294,2.8108,3.2735,3.4363,2.9906,1.8204,0.6916,15.3298,1.1402,11.58,0.075,0.9933,5.18,-5,2021,5,28,11,3,25,5/28/2021,11:03:25 AM,5/28/2021 11:03:25,6.554,148.82,27.5422,45,2480,2723,3293,0,24014,118,0,0.964,1.483,11:03:25 AM,51.27545147,2.60693483,1.4,RTK       ,,,,,,,2021-05-28 11:03:25+00:00,,,,,,,,0002_20210528_105946
