Volume conc (microl/l) 1,Volume conc (microl/l) 2,Volume conc (microl/l) 3,Volume conc (microl/l) 4,Volume conc (microl/l) 5,Volume conc (microl/l) 6,Volume conc (microl/l) 7,Volume conc (microl/l) 8,Volume conc (microl/l) 9,Volume conc (microl/l) 10,Volume conc (microl/l) 11,Volume conc (microl/l) 12,Volume conc (microl/l) 13,Volume conc (microl/l) 14,Volume conc (microl/l) 15,Volume conc (microl/l) 16,Volume conc (microl/l) 17,Volume conc (microl/l) 18,Volume conc (microl/l) 19,Volume conc (microl/l) 20,Volume conc (microl/l) 21,Volume conc (microl/l) 22,Volume conc (microl/l) 23,Volume conc (microl/l) 24,Volume conc (microl/l) 25,Volume conc (microl/l) 26,Volume conc (microl/l) 27,Volume conc (microl/l) 28,Volume conc (microl/l) 29,Volume conc (microl/l) 30,Volume conc (microl/l) 31,Volume conc (microl/l) 32,Volume conc (microl/l) 33,Volume conc (microl/l) 34,Volume conc (microl/l) 35,Volume conc (microl/l) 36,TVC_recal,Laser transmission Sensor [mW],Supply voltage in calibrated units [V],External Auxiliary input 1 in calibrated units [mW],Laser Reference sensor in calibrated units [mW],Depth in calibrated units [m],Temperature in calibrated units [C],year,Month,day,hour,minute,second,DATE,TIME,DATE  & Time (format gps),External Auxiliary input 2 in calibrated units [mW],Sauter Mean Diameter [?],Total Volume Concentration [ppm],Relative Humidity [%],Accelerometer X [counts],Accelerometer Y [counts],Accelerometer Z [counts],Raw pressure (most sign bit),Raw pressure (least sign 16 bits),Ambient light (counts),Not used,Computed optical transmission over path,Beam-attenuation (c) [m-1].,Current Time,Latitude_ship,Longitude_ship,Speed Over Ground,GPSfix,Row Labels,Average of Salinity,Average of Temperature_C,Average of Turbidity_NTU,Average of Depth_m,Average of Chlorohyll_ug_L,Time,VPR lat,VPR long,VPR depth,majoraxis,minoraxis,angle,devz,linename
0,0,0,0,0,0,0,0.0094,0.066,0.3747,0.7782,0.7177,0.6167,0.6174,0.6061,0.6773,0.6844,0.7621,0.7118,0.8297,0.9649,1.1698,1.6212,2.2491,2.4465,2.4667,2.3432,2.1762,2.0711,2.1014,2.3325,2.8227,3.5299,4.0331,3.3079,1.4847,29.3941,1.0917,10.8,0.075,0.9892,8.61,-5,2021,7,9,12,31,22,7/9/2021,12:31:22 PM,7/09/2021 12:31:22,6.554,102.65,44.5723,44,2356,2706,3204,0,24566,10,0,0.932,2.799,12:31:22 PM,51.16807105,2.61916433,2.8,RTK       ,,,,,,,2021-07-09 12:31:22+00:00,,,,,,,,0004_20210709_122616
0,0,0,0,0,0,0,0.008,0.0604,0.3719,0.8183,0.7536,0.6294,0.6058,0.5754,0.6418,0.6587,0.7468,0.7099,0.8429,0.9989,1.2362,1.7574,2.4496,2.5714,2.3801,1.9795,1.581,1.3271,1.2803,1.4865,2.1449,3.6838,6.6324,9.1422,6.6926,26.4709,1.0889,10.81,0.075,0.988,8.66,-5,2021,7,9,12,31,23,7/9/2021,12:31:23 PM,7/09/2021 12:31:23,6.554,138.17,54.7668,45,2377,2705,3254,0,24573,10,0,0.931,2.852,12:31:23 PM,51.16806507,2.61914533,2.9,RTK       ,,,,,,,2021-07-09 12:31:23+00:00,51.16816867,2.619692167,-6.15,0.08,0.08,269.76,0.02,0004_20210709_122616
0,0,0,0,0,0,0,0.0064,0.0507,0.3325,0.8086,0.8161,0.7182,0.7075,0.6645,0.7218,0.7237,0.8041,0.7564,0.8901,1.0454,1.2949,1.8446,2.6044,2.8027,2.7032,2.4061,2.1003,1.9232,1.9407,2.1986,2.7661,3.6126,4.264,3.6149,1.7528,30.8647,1.0835,10.81,0.075,0.9892,8.48,-5,2021,7,9,12,31,24,7/9/2021,12:31:24 PM,7/09/2021 12:31:24,6.554,100.77,46.8752,44,2358,2702,3192,0,24546,11,0,0.925,3.1,12:31:24 PM,51.1680588,2.61912683,2.8,RTK       ,,,,,,,2021-07-09 12:31:24+00:00,51.16816317,2.6196675,-6.15,0.08,0.08,269.76,0.02,0004_20210709_122616
0,0,0,0,0,0,0,0.0086,0.0668,0.42,0.9389,0.8343,0.6965,0.6662,0.6182,0.6913,0.7274,0.8524,0.8001,0.91,1.0305,1.2921,1.9391,2.9749,3.4089,3.3755,2.9637,2.4975,2.2389,2.403,3.2294,5.5585,10.481,16.0623,13.6198,7.8212,35.5842,1.0814,10.81,0.075,0.9892,8.45,-5,2021,7,9,12,31,25,7/9/2021,12:31:25 PM,7/09/2021 12:31:25,6.554,166.95,89.127,44,2343,2703,3183,0,24540,11,0,0.924,3.176,12:31:25 PM,51.16805252,2.61910933,2.8,RTK       ,,,,,,,2021-07-09 12:31:25+00:00,51.16815633,2.61965,-6.2,0.11,0.11,269.92,0.02,0004_20210709_122616
0,0,0,0,0,0,0,0.0066,0.0543,0.3617,0.8574,0.7958,0.6852,0.67,0.6265,0.6982,0.7231,0.8375,0.7914,0.9372,1.1061,1.4409,2.2291,3.4255,3.8458,3.6925,3.1593,2.6239,2.3015,2.3497,2.8935,4.3913,7.0436,9.4567,7.7943,4.2379,37.1127,1.0732,10.81,0.075,0.9886,8.5,-5,2021,7,9,12,31,26,7/9/2021,12:31:26 PM,7/09/2021 12:31:26,6.554,133.01,70.0366,44,2363,2701,3221,0,24549,11,0,0.917,3.457,12:31:26 PM,51.16804595,2.61909133,2.9,RTK       ,,,,,,,2021-07-09 12:31:26+00:00,51.16815,2.6196335,-6.29,0.11,0.11,269.92,0.02,0004_20210709_122616
0,0,0,0,0,0,0,0.0026,0.0302,0.2776,0.8376,0.8483,0.7775,0.8109,0.7738,0.8653,0.8679,0.988,0.9055,1.0704,1.2598,1.604,2.4047,3.3001,2.9809,2.1567,1.442,1.1308,1.2381,2.077,4.7701,12.6971,27.0323,32.0798,15.6287,4.5077,33.4198,1.0664,10.8,0.075,0.9904,8.4,-5,2021,7,9,12,31,27,7/9/2021,12:31:27 PM,7/09/2021 12:31:27,6.554,194.02,125.3655,44,2360,2702,3197,0,24533,10,0,0.91,3.783,12:31:27 PM,51.16803945,2.619073,2.8,RTK       ,,,,,,,2021-07-09 12:31:27+00:00,51.1681405,2.619612333,-6.62,0.11,0.11,269.92,0.02,0004_20210709_122616
0,0,0,0,0,0,0,0.0018,0.0216,0.2171,0.7376,0.844,0.8058,0.83,0.747,0.7676,0.6983,0.7311,0.6451,0.7869,0.9551,1.3594,2.4185,4.381,5.5797,5.748,5.029,4.2619,3.8608,4.0521,4.9192,7.139,10.9196,13.6994,9.7317,3.7745,50.3986,1.0602,10.79,0.075,0.9904,8.37,-5,2021,7,9,12,31,28,7/9/2021,12:31:28 PM,7/09/2021 12:31:28,6.554,144.2,95.6629,44,2348,2705,3195,0,24528,12,0,0.905,4.014,12:31:28 PM,51.16803332,2.61905533,2.7,RTK       ,,,,,,,2021-07-09 12:31:28+00:00,51.16813367,2.619595667,-6.78,0.11,0.11,269.91,0.02,0004_20210709_122616
0,0,0,0,0,0,0.0011,0.0106,0.0731,0.4157,0.9342,0.837,0.7517,0.7813,0.7965,0.9356,1.0003,1.1666,1.0991,1.273,1.4673,1.8887,2.8889,4.1466,4.0271,3.019,1.9099,1.2269,0.9578,1.1138,2.0199,5.6193,17.1767,39.0164,40.4134,27.5871,34.7417,1.0377,10.82,0.075,0.9898,8.32,-5,2021,7,9,12,31,29,7/9/2021,12:31:29 PM,7/09/2021 12:31:29,6.554,230.02,164.5547,44,2360,2699,3210,0,24520,15,0,0.886,4.851,12:31:29 PM,51.16802732,2.61903717,2.9,RTK       ,,,,,,,2021-07-09 12:31:29+00:00,,,,,,,,0004_20210709_122616
0,0,0,0,0,0.0016,0.0052,0.027,0.1386,0.5894,1.0265,0.8453,0.7535,0.825,0.9059,1.099,1.1591,1.2862,1.1058,1.1409,1.1706,1.4735,2.3892,4.17,5.3237,5.4392,4.7065,4.0119,3.5803,3.6559,4.1078,5.2807,6.642,6.7716,3.9773,1.7116,50.9376,1.063,10.8,0.075,0.9892,8.21,-5,2021,7,9,12,31,30,7/9/2021,12:31:30 PM,7/09/2021 12:31:30,6.554,105.18,75.3207,44,2357,2712,3200,0,24503,13,0,0.908,3.864,12:31:30 PM,51.16802113,2.61901833,2.9,RTK       ,,,,,,,2021-07-09 12:31:30+00:00,,,,,,,,0004_20210709_122616
0,0,0,0,0,0,0,0.0065,0.0509,0.3281,0.7868,0.7601,0.7075,0.7675,0.7877,0.9076,0.916,0.9903,0.8492,0.8923,0.9328,1.0968,1.5835,2.4652,2.9934,3.1606,2.9179,2.5617,2.3896,2.7007,3.7648,6.3114,10.2328,12.0662,8.0125,4.1234,35.3175,1.0753,10.79,0.075,0.9898,8.17,-5,2021,7,9,12,31,31,7/9/2021,12:31:31 PM,7/09/2021 12:31:31,6.554,146.92,76.0638,44,2350,2724,3192,0,24497,9,0,0.918,3.428,12:31:31 PM,51.16801473,2.6190005,2.7,RTK       ,,,,,,,2021-07-09 12:31:31+00:00,,,,,,,,0004_20210709_122616
0,0,0,0,0,0,0,0.0054,0.0479,0.3454,0.8493,0.8175,0.6938,0.6796,0.6459,0.7289,0.7532,0.8608,0.8081,0.9607,1.1393,1.449,2.1606,3.0973,3.149,2.6226,1.8499,1.2368,0.9,0.8284,1.047,1.8984,4.437,10.7627,18.6921,17.4537,27.6764,1.0828,10.81,0.075,0.988,8.15,-5,2021,7,9,12,31,32,7/9/2021,12:31:32 PM,7/09/2021 12:31:32,6.554,182.54,80.9204,44,2360,2721,3221,0,24493,12,0,0.926,3.078,12:31:32 PM,51.1680087,2.6189825,2.9,RTK       ,,,,,,,2021-07-09 12:31:32+00:00,51.16809633,2.619403667,-21.05,0.09,0.09,268.87,0.02,0004_20210709_122616
0,0,0,0,0.0114,0.0527,0.0886,0.1984,0.501,1.0216,0.9909,0.5583,0.376,0.3281,0.365,0.5332,0.7789,1.1521,1.3275,1.5604,1.8266,2.3855,3.5854,5.272,5.7051,4.9195,3.5343,2.3671,1.67,1.4457,1.6947,2.9509,6.7577,15.862,23.5712,20.7226,44.25,0.996,10.81,0.075,0.9898,8.15,-5,2021,7,9,12,31,33,7/9/2021,12:31:33 PM,7/09/2021 12:31:33,6.554,172.5,114.1142,44,2364,2716,3204,0,24493,15,0,0.85,6.49,12:31:33 PM,51.16800267,2.618964,2.9,RTK       ,,,,,,,2021-07-09 12:31:33+00:00,51.16808767,2.619409167,-19.94,0.13,0.13,269.62,0.02,0004_20210709_122616
0,0,0,0,0,0,0.0014,0.0115,0.0714,0.3726,0.7684,0.7487,0.6559,0.6502,0.6226,0.6699,0.6544,0.7123,0.6682,0.8046,0.9662,1.2953,2.0414,3.0829,3.3098,2.8865,2.1809,1.6432,1.3911,1.4505,1.9095,3.2006,6.2364,11.49,14.4394,6.6655,29.5694,1.0712,10.8,0.075,0.9886,8.01,-5,2021,7,9,12,31,34,7/9/2021,12:31:34 PM,7/09/2021 12:31:34,6.554,159.25,71.6011,44,2349,2708,3191,0,24472,13,0,0.915,3.533,12:31:34 PM,51.16799612,2.6189465,2.8,RTK       ,,,,,,,2021-07-09 12:31:34+00:00,,,,,,,,0004_20210709_122616
0,0,0,0,0,0,0,0.0038,0.0357,0.2751,0.7406,0.7806,0.7148,0.7431,0.7339,0.8344,0.8388,0.9025,0.7785,0.84,0.9025,1.0778,1.5722,2.4444,2.9172,3.0342,2.8119,2.5273,2.4255,2.6754,3.391,4.6901,6.328,7.1612,5.5913,2.6689,34.0012,1.0855,10.8,0.075,0.9898,7.96,-5,2021,7,9,12,31,35,7/9/2021,12:31:35 PM,7/09/2021 12:31:35,6.554,125.46,60.4409,44,2353,2702,3201,0,24463,13,0,0.927,3.048,12:31:35 PM,51.1679894,2.61892817,3,RTK       ,,,,,,,2021-07-09 12:31:35+00:00,,,,,,,,0004_20210709_122616
0,0,0,0,0,0.0048,0.012,0.0479,0.1788,0.5709,0.8857,0.7561,0.6527,0.6496,0.6699,0.7738,0.8313,0.951,0.9281,1.0799,1.2505,1.6277,2.4564,3.5902,3.9223,3.5227,2.7716,2.2238,2.0223,2.2952,3.2874,6.2211,13.8177,27.8735,32.6166,17.1148,37.9626,1.0227,10.8,0.075,0.9904,7.94,-5,2021,7,9,12,31,36,7/9/2021,12:31:36 PM,7/09/2021 12:31:36,6.554,208.49,135.6063,44,2353,2703,3195,0,24460,14,0,0.872,5.458,12:31:36 PM,51.16798332,2.6189095,2.7,RTK       ,,,,,,,2021-07-09 12:31:36+00:00,,,,,,,,0004_20210709_122616
0,0,0,0,0,0,0,0.0063,0.0541,0.3751,0.9251,0.8802,0.8074,0.88,0.9356,1.1533,1.233,1.3682,1.1344,1.1482,1.1534,1.4402,2.4365,4.4123,5.3338,4.6552,3.3175,2.5401,2.437,3.3309,5.9275,12.7206,24.2811,29.7725,15.8049,5.5469,47.8853,1.0432,10.81,0.075,0.9904,7.9,-5,2021,7,9,12,31,37,7/9/2021,12:31:37 PM,7/09/2021 12:31:37,6.554,175.81,136.0115,44,2357,2700,3207,0,24454,12,0,0.89,4.664,12:31:37 PM,51.16797728,2.61889183,2.8,RTK       ,,,,,,,2021-07-09 12:31:37+00:00,51.16807767,2.619447167,-4.81,0.09,0.09,269.9,0.02,0004_20210709_122616
0,0,0,0,0,0,0,0.0075,0.0591,0.3802,0.8847,0.8123,0.6999,0.6991,0.6896,0.8071,0.8652,1.0014,0.9321,1.0449,1.166,1.3916,1.9722,2.9316,3.4166,3.5438,3.3193,3.0246,2.8897,3.2219,4.2542,6.6615,10.2516,12.1359,8.2978,3.861,40.0146,1.065,10.81,0.075,0.9898,7.86,-5,2021,7,9,12,31,38,7/9/2021,12:31:38 PM,7/09/2021 12:31:38,6.554,143.06,81.2223,44,2358,2704,3209,0,24448,14,0,0.909,3.811,12:31:38 PM,51.16797135,2.61887333,2.9,RTK       ,,,,,,,2021-07-09 12:31:38+00:00,51.16805517,2.619426,-1.98,0.09,0.09,269.95,0.02,0004_20210709_122616
0,0,0,0,0,0,0.0011,0.0113,0.0777,0.4314,0.8857,0.7809,0.6616,0.6585,0.6616,0.7701,0.8139,0.9235,0.8522,0.9489,1.0531,1.2636,1.8357,2.7825,3.195,3.0508,2.4736,1.9249,1.6462,1.7729,2.4121,3.8954,6.0977,7.6734,6.2967,3.5535,31.8888,1.0773,10.79,0.075,0.9886,7.76,-5,2021,7,9,12,31,39,7/9/2021,12:31:39 PM,7/09/2021 12:31:39,6.554,124.14,59.4058,45,2352,2696,3181,0,24432,15,0,0.921,3.304,12:31:39 PM,51.16796547,2.61885467,2.8,RTK       ,,,,,,,2021-07-09 12:31:39+00:00,,,,,,,,0004_20210709_122616
0,0,0,0,0,0,0.0028,0.0226,0.1338,0.6373,1.1659,0.9018,0.6826,0.5974,0.5457,0.6268,0.7003,0.8584,0.8453,0.9935,1.1612,1.562,2.5447,4.1786,5.0263,5.0947,4.6794,4.4231,4.6506,5.7235,7.8404,11.8892,17.1031,19.1101,12.5656,5.522,55.5987,0.9953,10.81,0.075,0.9886,7.66,-5,2021,7,9,12,31,40,7/9/2021,12:31:40 PM,7/09/2021 12:31:40,6.554,161.97,121.7889,44,2339,2707,3190,0,24416,16,0,0.851,6.47,12:31:40 PM,51.16795907,2.61883717,2.8,RTK       ,,,,,,,2021-07-09 12:31:40+00:00,,,,,,,,0004_20210709_122616
0,0,0,0,0,0,0,0.0069,0.0548,0.3552,0.822,0.7924,0.6876,0.6896,0.6736,0.7519,0.7514,0.8129,0.7288,0.8251,0.9322,1.1133,1.5563,2.2466,2.5716,2.7004,2.5878,2.3277,2.0408,1.7911,1.5684,1.3571,1.1096,0.8074,0.4465,0.1512,29.3884,1.0896,10.8,0.075,0.9892,7.69,-5,2021,7,9,12,31,41,7/9/2021,12:31:41 PM,7/09/2021 12:31:41,6.554,66.38,33.26,44,2363,2692,3214,0,24421,15,0,0.931,2.874,12:31:41 PM,51.1679523,2.618819,2.9,RTK       ,,,,,,,2021-07-09 12:31:41+00:00,,,,,,,,0004_20210709_122616
0,0,0,0,0,0,0,0.0036,0.0373,0.3101,0.8202,0.8131,0.7017,0.7164,0.7238,0.8882,0.973,1.1174,0.9779,1.0073,1.0321,1.1383,1.5594,2.4535,3.1722,3.7422,3.9329,3.8288,3.559,3.3905,3.3214,3.7388,4.6606,4.9965,2.8856,0.8874,40.2203,1.0787,10.8,0.075,0.9898,7.6,-5,2021,7,9,12,31,42,7/9/2021,12:31:42 PM,7/09/2021 12:31:42,6.554,102.9,57.3894,44,2357,2700,3198,0,24407,18,0,0.921,3.301,12:31:42 PM,51.16794635,2.61880033,2.8,RTK       ,,,,,,,2021-07-09 12:31:42+00:00,51.16803683,2.619348667,-6.68,0.11,0.11,269.9,0.02,0004_20210709_122616
0,0,0,0,0,0,0,0.007,0.0529,0.3344,0.7822,0.7761,0.6781,0.6616,0.6146,0.6616,0.6564,0.7296,0.6886,0.8239,0.9838,1.2696,1.8992,2.7621,2.9484,2.7276,2.3047,1.9591,1.8126,1.9407,2.4026,3.3382,4.5438,5.191,3.9692,1.7104,30.4774,1.0896,10.81,0.075,0.9892,7.52,-5,2021,7,9,12,31,43,7/9/2021,12:31:43 PM,7/09/2021 12:31:43,6.554,108.88,49.2301,44,2353,2705,3199,0,24394,15,0,0.931,2.874,12:31:43 PM,51.16794042,2.61878283,2.7,RTK       ,,,,,,,2021-07-09 12:31:43+00:00,51.16803183,2.619323,-6.56,0.11,0.11,269.91,0.02,0004_20210709_122616
0,0,0,0,0,0,0.003,0.02,0.1064,0.4794,0.8995,0.8259,0.6988,0.6652,0.6222,0.6614,0.6595,0.7292,0.7025,0.8385,0.9981,1.3023,1.9997,3.1193,3.7432,3.856,3.5434,3.1841,2.9559,2.9052,2.9486,3.175,3.4597,3.5257,2.6831,0.9548,38.4673,1.0643,10.81,0.075,0.9892,7.43,-5,2021,7,9,12,31,44,7/9/2021,12:31:44 PM,7/09/2021 12:31:44,6.554,95.8,52.2656,44,2353,2705,3192,0,24381,15,0,0.909,3.813,12:31:44 PM,51.16793413,2.61876467,2.9,RTK       ,,,,,,,2021-07-09 12:31:44+00:00,,,,,,,,0004_20210709_122616
0,0,0,0,0,0,0,0.0058,0.0489,0.3392,0.8571,0.8696,0.7655,0.7503,0.6912,0.7281,0.7015,0.7538,0.6936,0.8137,0.953,1.1706,1.661,2.3655,2.596,2.5601,2.3271,2.0596,1.8953,1.8973,2.0974,2.5166,3.0149,3.1534,2.3019,0.9422,29.6012,1.0876,10.8,0.075,0.9886,7.43,-5,2021,7,9,12,31,45,7/9/2021,12:31:45 PM,7/09/2021 12:31:45,6.554,89.65,41.53,44,2346,2712,3186,0,24381,15,0,0.929,2.926,12:31:45 PM,51.16792817,2.618746,2.8,RTK       ,,,,,,,2021-07-09 12:31:45+00:00,,,,,,,,0004_20210709_122616
0,0,0,0,0,0,0,0.0042,0.0404,0.3132,0.8319,0.8294,0.7039,0.6642,0.5978,0.6447,0.6472,0.7193,0.6665,0.7789,0.9083,1.1214,1.6264,2.4122,2.7488,2.8287,2.6834,2.4621,2.284,2.2088,2.2069,2.2103,2.0491,1.5782,0.8455,0.2692,30.9326,1.0937,10.81,0.075,0.9898,7.46,-5,2021,7,9,12,31,46,7/9/2021,12:31:46 PM,7/09/2021 12:31:46,6.554,78.93,37.8849,44,2360,2705,3205,0,24385,18,0,0.934,2.747,12:31:46 PM,51.16792217,2.618728,2.8,RTK       ,,,,,,,2021-07-09 12:31:46+00:00,,,,,,,,0004_20210709_122616
0,0,0,0,0,0.0055,0.0134,0.0514,0.2061,0.6898,1.0375,0.7979,0.6806,0.7017,0.7756,1.008,1.237,1.586,1.5964,1.6867,1.7755,1.9575,2.4833,3.171,3.1301,2.5878,1.8521,1.3309,1.0924,1.1868,1.637,3.0298,6.4813,13.9619,19.0632,14.3443,34.278,1.0514,10.81,0.075,0.9892,7.45,-5,2021,7,9,12,31,47,7/9/2021,12:31:47 PM,7/09/2021 12:31:47,6.554,162.04,91.1582,45,2359,2704,3202,0,24383,15,0,0.898,4.304,12:31:47 PM,51.167916,2.6187095,2.8,RTK       ,,,,,,,2021-07-09 12:31:47+00:00,51.16801067,2.619244167,-6.02,0.08,0.08,269.8,0.02,0004_20210709_122616
0,0,0,0,0,0,0,0.0071,0.0543,0.343,0.7927,0.77,0.6686,0.6613,0.6337,0.7046,0.7133,0.7871,0.7201,0.8172,0.9247,1.1394,1.6781,2.572,3.0333,3.1341,2.8771,2.5102,2.2402,2.1961,2.403,2.902,3.5232,3.6027,2.426,0.9597,32.3812,1.0883,10.8,0.075,0.9892,7.46,-5,2021,7,9,12,31,48,7/9/2021,12:31:48 PM,7/09/2021 12:31:48,6.554,95.96,45.7948,44,2364,2703,3212,0,24385,15,0,0.93,2.924,12:31:48 PM,51.16790972,2.61869183,2.7,RTK       ,,,,,,,2021-07-09 12:31:48+00:00,51.16803733,2.619202333,-5.87,0.08,0.08,269.65,0.02,0004_20210709_122616
0,0,0,0,0,0,0,0.0081,0.0597,0.3622,0.7993,0.7587,0.6604,0.6683,0.6619,0.7499,0.7626,0.8435,0.7723,0.8843,1.01,1.227,1.7323,2.4398,2.6137,2.4843,2.1507,1.8203,1.64,1.6993,2.0734,2.9239,4.2649,5.4863,4.8837,2.531,28.882,1.0924,10.81,0.075,0.9892,7.43,-5,2021,7,9,12,31,49,7/9/2021,12:31:49 PM,7/09/2021 12:31:49,6.554,111.88,48.9718,44,2366,2703,3215,0,24380,16,0,0.933,2.774,12:31:49 PM,51.16790347,2.61867383,2.9,RTK       ,,,,,,,2021-07-09 12:31:49+00:00,,,,,,,,0004_20210709_122616
0,0,0,0,0,0,0,0.0087,0.0587,0.3267,0.6944,0.665,0.5969,0.6152,0.6136,0.6846,0.6813,0.7395,0.6722,0.7616,0.86,1.047,1.4901,2.1577,2.4286,2.4814,2.3771,2.2682,2.2967,2.5748,3.1683,4.0078,4.6799,4.5902,3.3986,1.4642,30.2683,1.091,10.81,0.075,0.9898,7.32,-5,2021,7,9,12,31,50,7/9/2021,12:31:50 PM,7/09/2021 12:31:50,6.554,113.13,48.4091,44,2351,2698,3181,0,24363,16,0,0.931,2.848,12:31:50 PM,51.16789735,2.61865517,2.9,RTK       ,,,,,,,2021-07-09 12:31:50+00:00,,,,,,,,0004_20210709_122616
0,0,0,0,0,0,0,0.0082,0.0572,0.3283,0.7079,0.6865,0.6087,0.6205,0.6154,0.6937,0.703,0.7756,0.7147,0.8189,0.9361,1.1408,1.6025,2.2605,2.4788,2.4903,2.3367,2.1338,1.9947,1.966,2.0374,2.1322,2.1122,1.7998,1.133,0.4336,28.7162,1.0924,10.79,0.075,0.9898,7.38,-5,2021,7,9,12,31,51,7/9/2021,12:31:51 PM,7/09/2021 12:31:51,6.554,80.68,36.3271,44,2347,2706,3189,0,24373,16,0,0.932,2.797,12:31:51 PM,51.16789123,2.618637,2.8,RTK       ,,,,,,,2021-07-09 12:31:51+00:00,,,,,,,,0004_20210709_122616
0,0,0,0,0,0,0,0.005,0.0427,0.2991,0.751,0.7584,0.6764,0.6764,0.6346,0.6847,0.6698,0.7281,0.6603,0.7701,0.8958,1.1418,1.7107,2.5769,2.9449,3.0173,2.8346,2.5864,2.4402,2.4782,2.6813,3.0191,3.2995,3.055,1.8972,0.7108,32.6647,1.0917,10.81,0.075,0.9886,7.44,-5,2021,7,9,12,31,52,7/9/2021,12:31:52 PM,7/09/2021 12:31:52,6.554,94.16,44.6464,44,2375,2704,3235,0,24382,16,0,0.933,2.775,12:31:52 PM,51.16788522,2.61861883,2.8,RTK       ,,,,,,,2021-07-09 12:31:52+00:00,51.16795867,2.619156333,-0.82,0.11,0.11,269.99,0.02,0004_20210709_122616
0,0,0,0,0,0,0,0.0033,0.0341,0.2866,0.8238,0.8339,0.7734,0.8196,0.8077,0.929,0.9524,1.0698,0.9467,1.0518,1.1624,1.4254,2.1065,3.1101,3.2957,2.9542,2.3932,2.0122,1.985,2.5595,4.2561,8.6611,17.484,27.0966,22.9984,11.3771,36.5924,1.0664,10.8,0.075,0.9898,7.31,-5,2021,7,9,12,31,53,7/9/2021,12:31:53 PM,7/09/2021 12:31:53,6.554,197.64,124.2095,44,2360,2719,3198,0,24361,14,0,0.91,3.76,12:31:53 PM,51.167879,2.61860067,2.8,RTK       ,,,,,,,2021-07-09 12:31:53+00:00,51.16797817,2.619135,-5.24,0.1,0.1,269.93,0.02,0004_20210709_122616
0,0,0,0,0,0,0,0.0051,0.0454,0.3298,0.8311,0.8144,0.7005,0.6828,0.6367,0.692,0.6839,0.7433,0.6716,0.7756,0.8934,1.0914,1.5587,2.2765,2.5998,2.7249,2.6486,2.4876,2.3792,2.425,2.6592,3.087,3.4761,3.3325,2.1849,0.7959,31.3565,1.0883,10.81,0.075,0.9892,7.32,-5,2021,7,9,12,31,54,7/9/2021,12:31:54 PM,7/09/2021 12:31:54,6.554,95.9,44.2327,44,2351,2703,3189,0,24363,17,0,0.93,2.924,12:31:54 PM,51.16787298,2.61858217,2.8,RTK       ,,,,,,,2021-07-09 12:31:54+00:00,,,,,,,,0004_20210709_122616
0,0,0,0,0,0,0,0.0056,0.0494,0.345,0.8195,0.7582,0.6298,0.606,0.5712,0.6349,0.6432,0.7191,0.6689,0.7885,0.9279,1.1292,1.5768,2.1768,2.2994,2.2247,2.0268,1.8341,1.7558,1.865,2.1962,2.7553,3.2898,3.1836,1.9757,0.6662,27.252,1.0944,10.8,0.075,0.9898,7.33,-5,2021,7,9,12,31,55,7/9/2021,12:31:55 PM,7/09/2021 12:31:55,6.554,92.72,39.1229,44,2367,2702,3217,0,24365,16,0,0.934,2.722,12:31:55 PM,51.16786708,2.618564,2.7,RTK       ,,,,,,,2021-07-09 12:31:55+00:00,,,,,,,,0004_20210709_122616
0,0,0,0,0,0,0,0.0094,0.0647,0.3696,0.807,0.7877,0.6886,0.681,0.6549,0.7272,0.7429,0.8296,0.7798,0.8956,1.0269,1.2406,1.7177,2.3989,2.6224,2.6107,2.3984,2.1148,1.8723,1.7156,1.6182,1.5301,1.3737,1.0731,0.616,0.2088,29.3745,1.0903,10.8,0.075,0.9898,7.32,-5,2021,7,9,12,31,56,7/9/2021,12:31:56 PM,7/09/2021 12:31:56,6.554,68.02,34.176,44,2357,2718,3201,0,24363,17,0,0.931,2.873,12:31:56 PM,51.16786108,2.61854567,2.8,RTK       ,,,,,,,2021-07-09 12:31:56+00:00,,,,,,,,0004_20210709_122616
0,0,0,0,0,0,0,0.0057,0.0498,0.3518,0.8578,0.8203,0.6768,0.6355,0.5935,0.6675,0.6967,0.7876,0.7363,0.8525,0.9849,1.1729,1.6049,2.2109,2.3866,2.4168,2.3517,2.2839,2.2687,2.3452,2.4573,2.5218,2.3918,2.0104,1.3108,0.5353,30.2156,1.0862,10.81,0.075,0.9892,7.32,-5,2021,7,9,12,31,57,7/9/2021,12:31:57 PM,7/09/2021 12:31:57,6.554,83.74,38.9858,44,2354,2701,3200,0,24363,17,0,0.928,3,12:31:57 PM,51.16785447,2.61852767,2.8,RTK       ,,,,,,,2021-07-09 12:31:57+00:00,51.16795383,2.6190635,-5.27,0.08,0.08,269.83,0.02,0004_20210709_122616
